Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-03-28 00:00:00-05:00,1.7253311049695117,1.733747386367489,1.691666139904818,1.7000824213027954,1714400,0.0,0.0
2002-04-01 00:00:00-05:00,1.6874581903212342,1.6874581903212342,1.5990876227486528,1.6032956838607788,1880000,0.0,0.0
2002-04-02 00:00:00-05:00,1.5990874362307024,1.5990874362307024,1.5443818455177283,1.5687888860702515,2098400,0.0,0.0
2002-04-03 00:00:00-05:00,1.5696310738583208,1.5822554206212065,1.5519570204957367,1.5654230117797852,567200,0.0,0.0
2002-04-04 00:00:00-05:00,1.5612146115302794,1.6032958696365107,1.5612146115302794,1.5948797464370728,763200,0.0,0.0
2002-04-05 00:00:00-05:00,1.5948795783682417,1.6327526103564236,1.556164741516113,1.5561647415161133,837600,0.0,0.0
2002-04-08 00:00:00-04:00,1.5654231013317932,1.5654231013317932,1.4955682073519245,1.5401742458343506,1558400,0.0,0.0
2002-04-09 00:00:00-04:00,1.5317578592777257,1.6159203754901883,1.5317578592777257,1.5948797464370728,3562400,0.0,0.0
2002-04-10 00:00:00-04:00,1.590671723831746,1.6032960707416646,1.5780473769218275,1.5923550128936768,1302400,0.0,0.0
2002-04-11 00:00:00-04:00,1.591513704783407,1.591513704783407,1.557007074356079,1.557007074356079,1444000,0.0,0.0
2002-04-12 00:00:00-04:00,1.5696308938438537,1.5696308938438537,1.5199749964810247,1.535965919494629,1236000,0.0,0.0
2002-04-15 00:00:00-04:00,1.5317576716392793,1.5628977089280083,1.530916027316984,1.562056064605713,1559200,0.0,0.0
2002-04-16 00:00:00-04:00,1.578047204958765,1.6159204020886806,1.578047204958765,1.5990878343582153,1225600,0.0,0.0
2002-04-17 00:00:00-04:00,1.6201281415650368,1.7042906424255582,1.6201281415650368,1.6672590970993042,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.6672590970993042,1.6958743602340598,1.6613677477234245,1.6672590970993042,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.6672594972764703,1.712707335702655,1.6672594972764703,1.7059743404388428,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958748934483423,1.6958748934483423,1.6672596213164184,1.6832505464553833,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790422946674104,1.7042909858017157,1.6411690974386892,1.6453771591186523,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428526813492297,1.650427322155247,1.6327531067654424,1.6335947513580322,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335941820266204,1.6335941820266204,1.613395200425978,1.632752537727356,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.624336693696708,1.6479022588551366,1.620128631591797,1.6201286315917969,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117120477719913,1.6117120477719913,1.582255136922045,1.590671420097351,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.5780469961335388,1.6243363104758928,1.5738389350214128,1.6032956838607788,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.6243362389417952,1.7253313064575195,1.6243362389417952,1.7253313064575195,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169152568001802,1.7665711529979649,1.7169152568001802,1.7531051635742188,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505803108215334,1.751421955265109,1.7303813257575076,1.7505803108215332,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497384175953028,1.901230850401056,1.7497384175953028,1.8305343389511108,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221187234458147,1.8515756407449413,1.8052863139372317,1.8094943761825562,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263267673008379,1.8936567197937064,1.8263267673008379,1.8852404356002808,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936571403994713,1.9525709823117101,1.8936571403994713,1.9231140613555908,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357377667488946,1.9719276724202994,1.8515752551511167,1.856624960899353,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574669920993094,1.8574669920993094,1.7547887643569127,1.8094943761825562,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515753966689257,1.8852403717756352,1.7505803108215334,1.7505803108215332,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.742164217957809,1.7674129095983067,1.6706260442733767,1.6706260442733765,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706260685896994,1.7421642433153852,1.6706260685896994,1.733747959136963,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.746372370837097,1.80949426375892,1.746372370837097,1.7867703437805176,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.786770380018289,1.8094943004575585,1.7758293223219435,1.7993947267532349,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.9020725943464196,1.906280655273227,1.7211232455307122,1.7253313064575195,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.721964765687153,1.8094938474542956,1.708498777804091,1.788453221321106,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.788453317120586,1.9104890194408892,1.788453317120586,1.8860818147659302,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.880190343031395,1.9946513992818176,1.880190343031395,1.974452257156372,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820272793581373,2.044307685345746,1.9609866493839436,2.037574529647827,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375746495919285,2.0375746495919285,1.9778193340007437,1.9862356185913086,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862356541122574,1.9862356541122574,1.9483624530410464,1.95762038230896,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576205879007402,2.045149541029425,1.9576205879007402,2.0358917713165283,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.0358920816522565,2.0358920816522565,1.9475213099104887,1.9567792415618896,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.953411787811231,2.0114839648896825,1.927321454555158,1.9719276428222656,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.9778198785679315,1.9929691628966528,1.944996536207249,1.9567792415618896,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.9567792415618896,1.9904442286660924,1.9517295336280895,1.9567792415618896,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.9357373439734848,1.9559363230821163,1.8987058020107195,1.9315292835235596,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.93153005106928,1.9609868069786294,1.876824280318134,1.893656849861145,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903756706842864,1.9146977663040161,1.8953404208195834,1.9146977663040161,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.894498364265776,1.8953400087378454,1.8364261799111337,1.8852404356002808,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.8852402954933194,1.944154119941684,1.859991605316739,1.9323712587356567,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306885005655194,1.9306885005655194,1.7968700638160815,1.894498586654663,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.9020731727512874,1.9736113539518305,1.9020731727512874,1.937421441078186,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374211034512647,1.9483621595977352,1.8768239908638733,1.895339846611023,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.893656823946082,1.948362433421291,1.893656823946082,1.9357380867004395,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239553033142442,1.9239553033142442,1.8339014305042198,1.8431591987609863,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305349137101854,1.8305349137101854,1.7589967355516882,1.7674130201339722,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.767412381174135,1.767412381174135,1.6748336052929031,1.727014422416687,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.727015521844702,1.7497394483096556,1.6815676689147947,1.681567668914795,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622096951961387,1.6622096951961387,1.545223849029539,1.5948797464370728,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.6075043039703472,1.6832505464553833,1.5915133788313822,1.6832505464553833,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790424589307635,1.7943450297255223,1.6689428851726265,1.7665714025497437,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.758996263710416,1.7665709017498878,1.6537931359702327,1.6613677740097046,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605263542954636,1.6605263542954636,1.5039841882056986,1.5788887739181519,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.5738396474789624,1.6075046331974148,1.451803893656344,1.557007074356079,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.5654223665957936,1.6378019997846924,1.5654223665957936,1.5999289751052856,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.6075037985414047,1.7127069246170565,1.5965625835342876,1.6672590970993042,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580015182707941,1.7194401123058645,1.6192866800317742,1.6411689519882202,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411688737355123,1.6916664096482072,1.594879559456433,1.6159201860427856,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.603295823887553,1.6066624014930733,1.49388462014423,1.5511151552200317,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511152207374392,1.5511152207374392,1.4787354044340628,1.4888349771499634,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.487151579955087,1.487151579955087,1.32976769357605,1.4055140018463135,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844734203391522,1.4198216826613892,1.3541748639123043,1.3625911474227905,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.3667989566244798,1.4013055681735564,1.2035237448208742,1.3541746139526367,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541749454042118,1.3802652813822598,1.3432338082876123,1.3499668836593628,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.342392102862365,1.3474418890959108,1.3171433322218944,1.3280844688415527,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.323034828085116,1.3861566374021748,1.3129353353838413,1.3297678232192993,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.3381838917052704,1.3802651471710163,1.2834782917052507,1.3466001749038696,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.329767887442997,1.4829437348026684,1.261596208087369,1.4804188013076782,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.4812602414195573,1.4812602414195573,1.3970977295267104,1.4290794134140015,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299209990134576,1.4896764634750574,1.4299209990134576,1.4762104749679565,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.477893992450986,1.5443824686809016,1.477893992450986,1.5401742458343506,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401740258403853,1.548590309804042,1.4854684208675137,1.5107172727584839,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938848750931877,1.4947265196382042,1.4501203219160224,1.4728442430496216,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644280641675318,1.4644280641675318,1.3642746034402997,1.4046727418899536,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.3928898068396898,1.3928898068396898,1.249813602202223,1.2708542346954346,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708542794849667,1.3196685421685181,1.2708542794849667,1.2918949127197266,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.304519194734075,1.3373426098190693,1.304519194734075,1.3289263248443604,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.3314509508955228,1.3466002291579104,1.3003108302278816,1.337342381477356,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.329767842114304,1.3339759841988712,1.165650942925254,1.2540215253829956,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.25402158278222,1.3129354141355045,1.25402158278222,1.2834784984588623,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.2826368062982512,1.3676409721374512,1.2792703086543042,1.3676409721374512,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886814930841407,1.4484368014910414,1.3684825088116421,1.3760571479797363,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.3760570106203227,1.498092548484196,1.3760570106203227,1.4560112953186035,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149250159095002,1.578046891572396,1.5149250159095002,1.5233412981033325,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233411709497415,1.6664173141933727,1.5233411709497415,1.5931960344314575,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931968696845762,1.7194406766576513,1.5738395244752572,1.6790426969528198,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421637914454497,1.809493726354735,1.7000825419953396,1.7606794834136963,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632046750059776,1.8094939919854014,1.7270147694819094,1.805285930633545,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.784245122596231,1.809493809211545,1.71691502407667,1.7253313064575195,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253316384327562,1.7261732828855074,1.6622097492218018,1.6622097492218018,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.6630509720605424,1.7463718254323617,1.6605260393424055,1.7387971878051758,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.7421638571220717,1.7707791206690715,1.7211232316038207,1.7345892190933228,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295396922704063,1.7884535194758095,1.713548929322959,1.758996605873108,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522636265215221,1.8044444591308317,1.7228067126546827,1.8036028146743774,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.8179104215622162,1.85073375222535,1.7505803108215334,1.7505803108215332,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505805041026858,1.7505805041026858,1.6453773449492246,1.6832505464553833,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.7000830851475488,1.7320647743153443,1.5654230117797852,1.5654230117797852,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.557006533961744,1.6411690493110274,1.5511151835716555,1.6142370700836182,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.620128426820161,1.6664177462326906,1.620128426820161,1.650426983833313,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537934213767387,1.6874583959579468,1.5654228430351598,1.6874583959579468,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933502014116126,1.7244902481161546,1.6697846348435437,1.7169156074523926,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337479035318104,1.7581549502864509,1.7337479035318104,1.7505803108215332,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716212207250035,1.7741461544553538,1.7169156074523926,1.7169156074523926,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.700082785724868,1.700082785724868,1.649585247039795,1.649585247039795,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.6504273615988623,1.7034496879808745,1.6495857169861579,1.7009247541427612,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219646630809549,1.7556297913098544,1.6714672917920623,1.7185982465744019,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084990099658828,1.7160736492453006,1.6706259740960538,1.691666603088379,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.700082844126296,1.7463721625368525,1.6832502771439541,1.7068158388137817,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564717945085,1.7564717945085,1.666417766778784,1.6874583959579468,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.688299882347882,1.6908248154028385,1.6731506050726357,1.67483389377594,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714671963064822,1.6723088405168471,1.5696304942334005,1.6344356536865234,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.6378026487859685,1.6638931469457772,1.6369611648054498,1.6537935733795166,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664179855606347,1.737956166267395,1.6622099233832357,1.737956166267395,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.7379559557366344,1.8641997320932024,1.7379559557366344,1.7909784317016602,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.790978708543576,1.801078122317959,1.6369612840022914,1.7211238145828247,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211237479615418,1.7211237479615418,1.5999296636691156,1.6832505464553833,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670626178983155,1.682408881295175,1.6243366932066998,1.6664179563522339,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731509418315,1.6731509418315,1.6117123365402222,1.6117123365402222,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234949704010784,1.6537933662505941,1.5570065073581087,1.6251780986785889,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.6075042746742563,1.6159205593586063,1.5654230117797852,1.5654230117797852,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.582255136922045,1.622653264058064,1.579730364338528,1.590671420097351,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822552959357248,1.5906715799568516,1.470319151878357,1.470319151878357,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728441458354016,1.5763640101304301,1.4534868041595388,1.5410157442092896,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494318125002493,1.5780470790423982,1.5485901681281566,1.562897801399231,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544818557689124,1.5864637067444474,1.5443824421651637,1.577205777168274,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.6411693464882295,1.670626264299886,1.6133957178149048,1.648743987083435,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.642010596355074,1.6580015182707941,1.6125536856241944,1.6411689519882202,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580012510243027,1.7387971708920924,1.6394853989925169,1.6647342443466187,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647344395806358,1.7581547128178554,1.663051150920841,1.7127070426940918,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135486709194516,1.7665709789867274,1.6916664001295036,1.7547882795333862,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317580953973078,1.6664180136731848,1.5317580953973078,1.6133956909179688,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.610870722727831,1.686617125793695,1.610870722727831,1.6782008409500122,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916669122580457,1.723648603539371,1.6916669122580457,1.7169156074523926,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084988210446048,1.7674126399194845,1.7034491155924627,1.7127070426940918,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253312688125764,1.7253312688125764,1.5586895555220923,1.5612143278121948,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620563269531356,1.5620563269531356,1.4997760813884673,1.5149253606796265,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401740524800465,1.5612146824894857,1.5115587828250276,1.5149253606796265,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.5275498163588888,1.5275498163588888,1.4980929001232663,1.5065091848373413,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.5065089502574696,1.5065089502574696,1.4459119987008395,1.4837850332260132,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.504825380066171,1.5443818565076286,1.504825380066171,1.521657943725586,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.522500139299397,1.5780473947525024,1.5073508586254079,1.5780473947525024,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.5797306475849964,1.5974047009475807,1.557006727095435,1.5654230117797852,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527983781435604,1.578888711370409,1.5359658118846102,1.5544815063476562,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544819087083763,1.5544819087083763,1.4332879781723022,1.4332879781723022,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.439179136777351,1.4711608240269503,1.4223465684182341,1.4644278287887573,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.4686356673461574,1.6007707646946014,1.46779402309542,1.5485899448394775,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.5485902916940821,1.6125538243316824,1.5166086056389134,1.5990878343582153,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.607504118223448,1.6436940264748643,1.578047204958765,1.5990878343582153,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.6075043998818008,1.716915627718489,1.6075043998818008,1.6975582838058472,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589963720852904,1.7632045937705139,1.6664175818645397,1.7034491300582886,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032954315953931,1.6075036525726318,1.4812599127453656,1.6075036525726318,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075042847497845,1.6453773252758224,1.5612147989593652,1.6201286315917969,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327524310870933,1.6580012768342411,1.578046839425778,1.63611900806427,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.6361199111899278,1.6361199111899278,1.5401745012331958,1.557007074356079,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738389245906086,1.5948795510662732,1.5570063591991807,1.562056064605713,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628984267908939,1.5847807076397165,1.5199755098021244,1.557007074356079,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.565422865091285,1.5881467834514935,1.5553232923109932,1.5713142156600952,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117123367527921,1.6117123367527921,1.5654230117797852,1.5654230117797852,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.5990877032726571,1.6622095862965778,1.578047075598017,1.590671420097351,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780473216361288,1.6268615790309822,1.536807704227311,1.604137659072876,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.594879750138039,1.620128440849464,1.582255244255066,1.582255244255066,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864636531706702,1.6605266056971493,1.5822554305384795,1.6201286315917969,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117120710615722,1.6243364157433309,1.5780470984011317,1.6176034212112427,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654228206344991,1.575522232600712,1.5107172176569466,1.5275496244430542,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443821107158942,1.5654227384898785,1.5182917772237838,1.5250247716903687,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317578902700104,1.545223880294283,1.4433871501425501,1.4484368562698364,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.448436563158179,1.5233412981033325,1.443386858052772,1.5233412981033325,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896766583152317,1.4896766583152317,1.3297678232192993,1.3297678232192993,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466001749038696,1.3710073801270823,1.3381838917052704,1.3466001749038696,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634328985272082,1.3667993158785008,1.2245646913182933,1.2540215253829956,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.1361942760996036,1.1530267678409414,1.0671810198282925,1.1210449934005737,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.835733617356507,0.8837062147590724,0.7591457582528985,0.7843944430351257,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995441566553525,0.8121685059707643,0.7684040254488353,0.7970193028450012,23508800,0.0,0.0
2002-12-23 00:00:00-05:00,0.7944941195732983,0.8071185451926411,0.7785032767718204,0.791127622127533,10243200,0.0,0.0
